review_id,business_id,text,date,sentiment,annotator
Rh7gLnlrLtud9-cJ2U2BAQ,cxO6sGcERAAT2NKAZBfx3w,"Rating one star because there is no option for zero. 

READ NEGATIVE REVIEWS before you consider living in this apartment complex. The staff is condescending, unprofessional, and inexperienced. I've had problems with this complex from the day I moved in, which due to a leasing office mistake I moved in a day later than scheduled.

The first maintenance request my roommate and I reported was about our a/c not working on the hottest days of the year.After 3 days maintenance was sent down, looked at our thermostat and told us nothing was wrong. Our thermostat was set to 75 degrees, but was constantly running for 18 hrs a day and the temperature was staying at 89 degrees all day long.Three days later the A/C was still constantly running and had not been repaired.4 more calls, and around a week later during a call to the front office, I requested to speak to the property manager and maintenance supervisor ASAP, at this point the lady working in the office yells at me!! She said ""Who the hell do you think you are? You can't tell me what to do!""... I hung up and 10 minutes later maintenance was at my door, took an hour to repair my A/C, and again said nothing was wrong. Due to the lack of repairs our electrical bill TRIPLED in price!!

During the summer storms this year my unit received plenty of water damage to the ceiling, and the walls. My roommate and I again, reported it the same day it occurred. A day later maintenance shows up  with buckets to catch the dripping water and cuts the bubbled ceiling off to let the drywall dry. A week goes by with no sign of the maintenance coming back and we notice staining and green/brown/orange/black/grey mildew and mold growing around the cut out area. I am allergic to mold and reported it to the office staff immediately, the answer I got was unacceptable and extremely unprofessional....... I was told that Arizona doesn't have a mold problem and they would paint over it when they got the chance.... Completely disregarding my allergy. TWO MONTHS go by and not a single repair was made for the water damage, I personally went to the office to speak the the property manager and I was told my unit was the worst in the whole complex and they wouldn't work on it because the roof was under warranty and they wont touch it until they get that settled. I gave it another two weeks and not a single email, phone call, nothing. I once again go to the office and they feed me the same line, but this time the property manager offers to move us to a sister complex with higher rent and less amenities. I said no. Then she offered an apartment in this same complex two buildings over that also did not have the same amenities and we would have to wait three months just before we moved in. I said no. We signed a lease for this exact apartment and they are supposed to keep it habitable and make reasonable repairs in a timely manner. Not a single update came back to us. We made a final maintenance request and demanded it be taken care of. The same day the maintenance supervisor came and cut the moldy drywall off the ceiling, exposed the rotting insulation, scraped off the mold and then placed the exact same piece of drywall back onto the roof and covered it up. We immediately told him that was not acceptable and we were not satisfied with the repair made. Another note, the maintenance WILL NOT clean up their mess. They left drywall shaving/paint/scuff marks all over the carpet, ""wood"" floors, and the walls, shown in pictures below. Now they claim to have fixed the issue and have not made anymore repairs. There is still a hole in the master bedroom bathroom that you can see in the pictures below. It has been 6 WHOLE MONTHS since I first reported this problem and I am still living with holes in my walls.

I could type pages explaining all the problems we have encountered at this unprofessional apartment complex but I decided to compact it to the most unsettling events. 
PLEASE READ THE NEGATIVE REVIEWS.",1/6/22 22:53,neg,reviews-MR
LxcuAFVknJeSNju-14SK8w,ChtsrYW3VMynF38HVuJdBg,Great atmosphere and the food is delicious but you don't get very big portions for the money spent. Great service. Nice place for a dressy casual lunch or dinner.,1/4/22 21:50,pos,reviews-MR
BitQPxc7pCsaUlhpQwWL0w,n1sTAd-dxmgOCctrki9dMg,"was a bit frustrated by our experience. Server kept ignoring us even tho it was practically empty inside. It seemed almost like there was some consistent miscommunication about who was supposed to be taking care of us. Our food was good, but it wasn't what we ordered. My partner and I both had to pick second choices for our meals because they were out of ingredients, which isn't a big deal but mixed with the being completely ignored a lot, it was not ideal.",1/18/22 4:32,pos,reviews-MR
BtSSPhS5gTP3mdnnpvjtbQ,XEbH4l31GaUoaJ9RaBilqA,"This restaurant was very tasty! I tried it out with a friend enjoyed it. We both got the spicy ramen with pork belly and shrimp. The broth was flavorful and seasoned well. Although I am not from the Tampa area, I will be there next time I am in the area. Thank you Yelp friends for your recommendations. This place was good!!",1/2/22 1:27,pos,reviews-MR
xSs-AX-K6B1H6LliVWAlPw,BO4SGeOWoFhnypKv9xvL6w,"I'm only giving it two stars for the convenience that it's in Target. But other than that, just go to the other Starbucks further down Manhattan. The baristas here always have an attitude and never make my drinks right. My orders are usually simple and they still seems to mess it up.",1/17/22 16:01,neg,reviews-MR
9QOkP48Q1VuXa-CD32yinA,CRnqAB-ViEfQ0CQGOlEIeA,"Even though they had long lines and minimal staff and their menu only had three things on it. The food was amazing. The staff was soooo nice and awesome.
Their gumbo was sooooo good. We also had the bacon eggs and cheese grits , also very good, we had the chantili cake and we had to come back the next day and get a whole cake. We basically came to bywater bakery 3 out of the 5 days that we stayed in New Orleans! Highly recommend this place!!",1/6/22 5:42,pos,reviews-MR
vuuQCzA846Rr8oQBKv7a7g,BXPhwXch2RPXOSA0HIsldw,"Food is very good and flavorful.   Had lentils (dal tadka), lamb curry, chicken Tikka and naan bread.   Been a few times and consistent.  My only complaint is the portion sizes are very small for the price.",1/13/22 0:41,pos,reviews-MR
ghyKB9HpeLcvwWmXe3eTbQ,kbS-2VzNI6ulsmQg0szIWQ,"We visited Sparks Water Bar to celebrate my sisters birthday and had a delicious meal upstairs with a great view of the sunset and the sparks marina.

If you haven't been to Garwood's or Riva Grill, you definitely need to check out Sparks water bar. They all have beautiful views and similar decor, menu, and great service. The location is what makes this place extra special and worth the higher price tag, it's a beautiful experience to go along with good food and drinks. 

We started out with the classic Woody's, their signature cocktail that is fruity and blended with lots of rum. These go down easy!

We skipped appetizers and went straight to our meal, again, the price tag is a bit hefty so we were being mindful of the overall bill.

See photos for exactly what we ordered, everyone was pleased with their meal. I had the scallops which were cooked perfectly, well seasoned, and beautifully presented. The risotto was very creamy, almost a bit too much for my taste. I like a good al dente risotto. Hubby said that his prime rib was not as good as he expected. It is a very thick cut and was not very tender, although well seasoned and well sauced. The salmon was cooked medium, which is great for a salmon lover but my sister was thrown off that it wasn't fully cooked, but was also not asked how she'd like it done. She said it was delicious anyway. The pasta dish was a cross between carbonara and mac & cheese - very rich and creamy!

The brownie dessert was a freebie for the birthday girl, but we all shared it because it's a very large portion. The brownie is gooey and warm on the inside when it is served, absolutely delicious, and again it is beautifully presented!",1/18/22 19:57,pos,reviews-MR
nrIx-MkWODBrDDDYWlniTw,JOU22FJLIZNsYRymOMnfkg,"Ordered a sushi ""burrito"" and some rolls. All i can say is that they were tasteless, also the rice was super hard which tells me one thing, it was cooked the day before or longer but definitely not fresh. I've had better sushi at buffets and eat more and spend less!!",1/14/22 14:13,neg,reviews-MR
fuiXD3tTx1q0vyqZzgHo9w,Hff3OTS8g2nwX7RqCgI6vA,"Our friends ordered us a plain king cake via Uber eats and wow! It was fresh, delicious, moist, fluffy, and perfectly sweetened. As someone said, the ratio of icing to dough is spot on. Addictive. Give it a try!",1/12/22 0:46,pos,reviews-MR
waRVwUX_lSrjyXZHpu34gA,qligw-otv_bjDqRlByud4A,The best salon on rte 45. They blow the competition out of the water! Keep up the amazing work!!!,1/17/22 1:48,pos,reviews-MR
7BrJSurkN-7_vjbA-W5WSw,n_fUROdhfmLwd_mpBi55ew,Closed for construction and didn't notify Yelp or google - bad business - just walked 15 minutes to get here,1/3/22 17:05,neg,reviews-MR
ZJifvLo0-QSkQ5GrY2ERGw,weJrl7T7Q_mmgG-9GlL9rQ,"We took our dog to this groomer three times. The first time was okay, second very good and third really dissatisfying. We have a Havanese who really needs a certified groomer. This groomer does not clip our dogs nails unless we expressly ask for it, and even then it's a chop job. The last grooming appointment was less than an hour and, as the dog's hair started growing out, it became evident it was just an electric clipper job done with very little care. We are not going back and will not recommend",1/2/22 19:54,pos,reviews-MR
tHzltxwE7oUJyhR9ERil8g,PbMrgxJDW_3hVXUFg7U95w,Came in today for lunch and I'll let some things pass. For starters there was no ice for the drinks and the cashier gave no warning of it. So I have almost room temp drink and I ordered the famous bowl which came out looking like soup and not hot at all. I had more gravy then anything.,1/14/22 16:16,neg,reviews-MR
gOttJI6QZqQqiVK_4b00AA,IjMs1n7UelI7ev_5IDl5kA,"Returning customer,  Been here a couple times. Today i noticed , The prices jumped through the roof. a small bowl of pho is 17$ and it's very small.
My boyfriend and I went we got a coffee, small steak pho soup, broken rice platter and spring roll... came to 60$ with tip. Almost left when I noticed the change but was already seated. Won't return ... it's just regular  pho, no atmosphere  no music and out of the way.",1/7/22 2:18,neg,reviews-MR
vH9ephP2n-T5E9Ae37MmXQ,V3W_x72jYYf20GyoFdVRyQ,"Stayed one night for NYE. COVID protocols are not in place. Only saw one employee who was wearing a mask. Guests are walking around everywhere in the common areas without masks. Social distancing was not happening
in the dining area during breakfast which we observed as we were leaving. Otherwise, the room itself was great. Room is spacious and TV has Chromecast ability.",1/1/22 21:38,pos,reviews-MR
OYuFvQskbq7NtIeaCY_uwQ,Zx7n8mdt8OzLRXVzolXNhQ,"Food: 4.5/5 I got the shashuka, ricotta and honey toast, scramble egg, and protein bowl. Everything was tasty and good portion. The price was a little high, though. 

Services: 5/5 my waitress was very attentive 

Ambience: 5/5 Super chic place with a lot of seatings and natural light. I",2022-01-13 00:12:50,pos,msh
XUeXPZG2ZtqEeP3J936TQA,KHQXmUFiAD0FHvrMSakJBA,"Came here on a weeknight, they allowed us to choose if we wanted to sit inside or in the outside heated tent. We sat outside and it was cozy and secluded which was amazing. The crab cakes and oysters were the best out of the four things we ordered. They have a great happy hour, definitely recommend the chicken platter and mushroom flatbread. Will definitely be back when we are in Philly again!",2022-01-09 19:03:24,pos,msh
byjonpE2bjOnYFNJ4DlHLQ,Bj7DL3SwmYHZYqPduAsa2w,"Had the roast beef po-boy.  My oh my was it good.  Nothing fancy here, just great food.  Staff is terrific and friendly.  Will definitely make this a stop each time I'm in New Orleans.",2022-01-03 17:26:35,pos,msh
AhZHHXu-f46v4zcv6G-9WA,dG-gZOWzn8iO1Rvv_fbXxA,I love coming here whether it's for food or drinks. The staff is typically friendly; last time I was there the bartender was super engaging. The aesthetic is also pleasing. I'm never waiting long.,2022-01-07 16:11:22,pos,msh
rKaxip9dT_ayW4T_OXFUqQ,_LoYXMFxkbmrpAP74d81Dw,"Went in because we were both dying of hunger. Ordered two wraps and a smoothie, took almost 20 minutes to get them. Asked for napkins, was ignored. Wraps were poorly made, with the hummus veggie wrap containing no hummus and half a slice of tomato. Overall, understaffed and the only half decent thing was the smoothie.",2022-01-01 00:10:16,pos,msh
4wmF-KPU8Tbb5XC7pCiqFA,KhKcgF3zi6J_M6HBzkFkLg,"I'm going to preface this by saying as a vegetarian - I would not recommend this place for dinner. However, it is great for brunch especially on the weekend when there is live music - the atmosphere can't be beat. The omelet, French toast, and beignets are great! You definitely feel like you're in NOLA when you are there.",2022-01-12 23:27:08,pos,msh
v4vXTrHMxl5gC1uFJ2qazQ,p8ao29A31ijNwDXuAxQxjA,"I am Italian, I make pretty good Italian food. And Maggiano's is generally a good, consistent Italian restaurant, but this location just isn't ranking high on my list of consistent locations for the chain (the one closer to us would get a 4 for consistency and quality whereas this one just didn't hit the mark).

The staff was nice and we felt safe for the most part (as much as one can during these crazy times).",2022-01-06 17:08:52,neg,msh
Tuo5lSP0gI_gclhr2LpmUA,LZzDvgfpkd4nI3E4L9wF1w,"We were looking for some good mexican food, and this place was perfect.  First off the salsa that came with the chips was excellent, it was even better when we mixed it into the fresh table made guacamole.  The carne seca was very moist and delicious.  Also the chili relleno was very good.  I'd pass on the ""Original Charro Style beef tacos"", a hamburger patty in a taco did not match the quality of the other food.",2022-01-11 20:30:29,pos,msh
zJ9vz0nZqIxvqjb9CJW4Mw,c9vCfF7sruhLHo0Nrvr27Q,"Mangosteen  was a new restaurant for us and we have now been back twice.  We enjoyed it the first time but we were intrigued with the bartenders and the cocktails being prepared.  So the second time we sat at the bar and let Luke make us different concoctions of liquor. They were great.  He is really good and make a unique and delicious drinks.  We saw some people having a Smokey Old Fashion and I had two tequilas, one tasting of pomegranate and the other of cucumber. Both were great. For food, we had the Korean bbq tacos and they went well with the tequila.  Definitely worth a visit.",2022-01-03 00:24:27,pos,msh
pvyskWVfTPbeFB-ZOLjNcA,Kd0tjNzKUcdsx5-jf-ONsw,Everyone here is so caring. They treat our dogs with so much love and are always willing to answer any questions we have.,2022-01-18 15:21:45,pos,msh
pN4hZ9cNtHRnVWVk3ArXhQ,tWJ3DwufXIKdlLTEw7K96g,"The biryani I ordered was completely oily and tasteless. I had to throw it out there was that much oil in every bite. And I'm Indian and ordered multiple times from here before because I liked the food. I have been eating here for a while there is a significant dip in food quality. significant. The person I spoke with (male) during the evening -Took no accountability for the food and refused to take accountability for it. Incredibly rude over the phone and tried to blame door dash for the food the restaurant made. Has no basic understanding of door dash at all. this is very unprofessional and not ok. I do NOT recommend this place. try going to turmeric instead. better customer service and more accountability.  im apalled by the way im being treated as a customer. The guy I spoke with ought to be fired for his unprofessional behavior this is not the way to speak to customers. so rude, no restaurant in the area would talk/treat customers this way. If they call and politely tell you that the food wasn't good ....a  restaurant with accountability can apologize, either refund the money and/or give another menu item. If FAST FOOD places can do this, and other restaurants can do this, they can too. I've never been more aggravated before. I can't believe the sheer rudeness of the person I spoke with. Go to turmeric until this place gets proper management and frankly the quality of food up to par again. something changed.",2022-01-09 01:29:01,neg,msh
XTyJXagCxhiBgBpVaofkNQ,wWJhXX8lJu7p7UQYJVvc_g,Do not hire these crook. They left big holes in every wall where they installed a vent. They said it wasn't their responsibility to close them. They also said we'd be able to open and close vents but they are positioned next to the ceiling at a height we would need a ladder to reach. SLOPPY UNPROFESSIONAL WORK that cost $50K.,2022-01-12 19:04:59,neg,msh
3DnvfACsgkmaDRc-tNwcRg,tf-SwTeNqIDcLRMO7f6abA,Wow! Excellent food great ambiance and excellent prices! Love coming here every chance I get. I came for the potato pancakes and kielbasa. The potato pancakes are awesome great taste and not greasy. The kielbasa was cooked perfectly and the saurkraut didn't disappoint.,2022-01-09 19:06:09,pos,msh
429QaVxOtZnnxmtDq4XkTQ,bMMf5bjTAT8LrwhE84ZuNw,"Walked out after waiting today in a line for 15 minutes that simply wasn't moving,  as staff was making food for pickup and delivery orders instead.",2022-01-05 17:44:29,neg,msh
SLHPsxDJgf8cOdUybGWxvg,gkZ6iiEfnO7I2UzOHbkzrA,My boyfriend and I went to Ulysses for dinner last night and really enjoyed it. We split the poutine and the meat lovers pizza. Our waitress recommended adding the herbed ricotta which we did and it was delicious. Both items were fantastic. Our waitress was great - friendly and attentive. I also really like the ambiance of the restaurant and could see myself hanging out at the bar area. Highly recommend!,2022-01-16 14:51:27,pos,msh
4VBNq1kSAk2PZoF44fJ2Ug,6LH5CdxH-zQHkJfm7VIXMg,I ate there and feel in love with there  good different. Flavors how they decorated there  dishes,2022-01-18 18:45:33,pos,msh
u9_16Ic9j9bn4Cf-mk6lUA,Z1ZG3ydcuPT-JhSmH2wAgw,"Our whole family has taken many classes from TMCC, including our two children who are in the high school program. It is an excellent college that works hard to support its students and staff. There are a lot of resources at the college to help, and everyone is approachable. In all of our courses we've found the professors to be knowledgeable. Can't say enough good things - if you're a serious student, you'll find success here and great people to help you along the way.",2022-01-17 02:47:37,pos,msh
DlUUbvu44igiF_q_on1QIA,Bii6sQO2QNinBq9vdakNBg,"What a massive disappointment!!  First the good.  My wife and I arrived fifteen minutes prior to our reservation.  There were many people milling outside the entrance.  I walked in and gave them my name.  They wished me a happy anniversary (our 50th) which was a nice touch and asked us to wait outside.  Even with all of the people waiting to get in, we were called only seven minutes after our reservation.  Very impressive.  We were seated and Daniela, our server, arrived almost immediately.  She also wished us a happy anniversary and took our drink orders.  The restaurant was so cold they could have hung raw meat in the dining room to have it stay fresh but we each brought a light jacket with us for moments just like this.  So far, so good. Now on to the food.  We hit the salad bar first.  If only it tasted as good as it looked.  Most of the good tasting items were average and some were pretty awful.  My wife said the hearts of palm were inedible and the potatoes au gratin were exceptionally tasteless.  We were not going to let that get us down on our 50th plus we did not go there for salad.  Unfortunately, the meats were not much better.  Some were quite good (the flank steak and the top sirloin) and others were too well done, too salty or just plain tasteless they were inedible.  Had the Gauchos not told us, you couldn't figure out what cut of meat it was.  Being it was our anniversary, we were getting a piece of anniversary cheesecake provide by the restaurant.  My email stated it was their special ""Texas de Brazil Cheesecake"".  It turned out to be a slice of previously frozen plain cheesecake looking nothing like what was pictured on either their website or come join us for dinner emails.  They should be ashamed of that.  All in all, the only reason they get three stars is the excellent service from our server and the great cheese bread.  This was a big letdown.  There are many better Brazilian steakhouse options.  Fortunately, we left and decided to go to the Seminole Hard Rock Casino to continue celebrating and where our luck turned for the better.",2022-01-14 15:48:02,neg,msh
mlF0EFE9a47eMMQX12IFrw,OzrBOmgKMm-DfP0c8UiBNg,"This place is great. Always so helpful. Always have my dogs food in stock. You might expect a boutique niche retail store to jack up their pricing, but I've always found them to be in line (or even less) with other big box pet stores. Buy local!",2022-01-09 17:01:58,pos,msh
m5t4h0eZ9c6QuNMs4MDtHQ,mfRWNYc5wGLet9L0GGs1ig,Their draft list and signature cocktails are amazing and that's what I come for. They also have fun games outside with a cute new setup that I'm excited to try out when the warmer weather comes around.,2022-01-02 01:01:53,pos,msh
K8fiq2KcONFPhvssDfS_gA,0g7s_CI35bXAHo_SATlHBQ,"Italian done right! I am new to the area and was concerned about finding a ""go to"" restaurant since Italian is a family favorite. I booked reservations for NYE and was pleasantly surprised. The atmosphere I'm sure was a little louder due to the holiday and DJ. But once we got beyond that the food was nothing short of amazing. From the pepper crusted filet to the short rib risotto, each entree was a home run. The appetizers were on point. I love the bruschetta trio (one grapes saturated with honey, sounded odd but was one of favorite), I do think they should offer the traditional bruschetta as full appetizer, I think it would benefit them since its really good. The wait staff seemed a little distracted and not as attentive as one would think, theres grace since it was a holiday. Manager was very kind, stop by to check in as we were heading out and thank us for coming. This place is solid. I am looking forward to returning.",2022-01-01 15:36:38,pos,msh
AuWtzPMvlFR-bYSVGv4xeA,emKtu_pZ-Oij9dXra8tXYg,Horrible service. Staff is completely unhelpful and rude. Waited over 30 minutes for a table when the wait time was quoted at 15 only to be seated outside in a direct sunlight table that was open the entire time. When asked to speak with manager was told he was busy. When asked for one of the open tables inside was told we would need to go back on the waitlist at the bottom of the list.,2022-01-02 18:50:29,neg,msh
4_YLMltSgfLpbOIyRn7dZQ,9Abj5AABzqdXREl1wzSudg,"Visiting Peddlers Village for the 1st time. We were courteously greeted by a man at the register. When we asked for seating the gentlemen informed us that there's a room next to their wine tasting area opened. It was very SPACIOUS and wasn't too crowded so we got to rest our feet and enjoy our mulled wines there.

I LOVE MULLED WINE AND couldn't decide between their selection.....Spiced Apple or Holiday Spirit. The host at the wine tasting bar offered samples to assist with my decision. HOLIDAY SPIRIT was tasty and kept us very warm. It was FLAVORFUL and PERFECTLY spiced.  We had a wonderful experience from our greeting to grabbing our mulled wines to go! :) 

I would recommend making a stop here. Overall service and wine was very GOOOOD!!",2022-01-16 03:22:13,pos,msh
4wmF-KPU8Tbb5XC7pCiqFA,KhKcgF3zi6J_M6HBzkFkLg,"I'm going to preface this by saying as a vegetarian - I would not recommend this place for dinner. However, it is great for brunch especially on the weekend when there is live music - the atmosphere can't be beat. The omelet, French toast, and beignets are great! You definitely feel like you're in NOLA when you are there.",1/12/22 23:27,pos,GSB
v4vXTrHMxl5gC1uFJ2qazQ,p8ao29A31ijNwDXuAxQxjA,"I am Italian, I make pretty good Italian food. And Maggiano's is generally a good, consistent Italian restaurant, but this location just isn't ranking high on my list of consistent locations for the chain (the one closer to us would get a 4 for consistency and quality whereas this one just didn't hit the mark).

The staff was nice and we felt safe for the most part (as much as one can during these crazy times).",1/6/22 17:08,neg,GSB
Tuo5lSP0gI_gclhr2LpmUA,LZzDvgfpkd4nI3E4L9wF1w,"We were looking for some good mexican food, and this place was perfect.  First off the salsa that came with the chips was excellent, it was even better when we mixed it into the fresh table made guacamole.  The carne seca was very moist and delicious.  Also the chili relleno was very good.  I'd pass on the ""Original Charro Style beef tacos"", a hamburger patty in a taco did not match the quality of the other food.",1/11/22 20:30,pos,GSB
zJ9vz0nZqIxvqjb9CJW4Mw,c9vCfF7sruhLHo0Nrvr27Q,"Mangosteen  was a new restaurant for us and we have now been back twice.  We enjoyed it the first time but we were intrigued with the bartenders and the cocktails being prepared.  So the second time we sat at the bar and let Luke make us different concoctions of liquor. They were great.  He is really good and make a unique and delicious drinks.  We saw some people having a Smokey Old Fashion and I had two tequilas, one tasting of pomegranate and the other of cucumber. Both were great. For food, we had the Korean bbq tacos and they went well with the tequila.  Definitely worth a visit.",1/3/22 0:24,pos,GSB
pvyskWVfTPbeFB-ZOLjNcA,Kd0tjNzKUcdsx5-jf-ONsw,Everyone here is so caring. They treat our dogs with so much love and are always willing to answer any questions we have.,1/18/22 15:21,pos,GSB
pN4hZ9cNtHRnVWVk3ArXhQ,tWJ3DwufXIKdlLTEw7K96g,"The biryani I ordered was completely oily and tasteless. I had to throw it out there was that much oil in every bite. And I'm Indian and ordered multiple times from here before because I liked the food. I have been eating here for a while there is a significant dip in food quality. significant. The person I spoke with (male) during the evening -Took no accountability for the food and refused to take accountability for it. Incredibly rude over the phone and tried to blame door dash for the food the restaurant made. Has no basic understanding of door dash at all. this is very unprofessional and not ok. I do NOT recommend this place. try going to turmeric instead. better customer service and more accountability.  im apalled by the way im being treated as a customer. The guy I spoke with ought to be fired for his unprofessional behavior this is not the way to speak to customers. so rude, no restaurant in the area would talk/treat customers this way. If they call and politely tell you that the food wasn't good ....a  restaurant with accountability can apologize, either refund the money and/or give another menu item. If FAST FOOD places can do this, and other restaurants can do this, they can too. I've never been more aggravated before. I can't believe the sheer rudeness of the person I spoke with. Go to turmeric until this place gets proper management and frankly the quality of food up to par again. something changed.",1/9/22 1:29,neg,GSB
XTyJXagCxhiBgBpVaofkNQ,wWJhXX8lJu7p7UQYJVvc_g,Do not hire these crook. They left big holes in every wall where they installed a vent. They said it wasn't their responsibility to close them. They also said we'd be able to open and close vents but they are positioned next to the ceiling at a height we would need a ladder to reach. SLOPPY UNPROFESSIONAL WORK that cost $50K.,1/12/22 19:04,neg,GSB
3DnvfACsgkmaDRc-tNwcRg,tf-SwTeNqIDcLRMO7f6abA,Wow! Excellent food great ambiance and excellent prices! Love coming here every chance I get. I came for the potato pancakes and kielbasa. The potato pancakes are awesome great taste and not greasy. The kielbasa was cooked perfectly and the saurkraut didn't disappoint.,1/9/22 19:06,pos,GSB
429QaVxOtZnnxmtDq4XkTQ,bMMf5bjTAT8LrwhE84ZuNw,"Walked out after waiting today in a line for 15 minutes that simply wasn't moving,  as staff was making food for pickup and delivery orders instead.",1/5/22 17:44,neg,GSB
SLHPsxDJgf8cOdUybGWxvg,gkZ6iiEfnO7I2UzOHbkzrA,My boyfriend and I went to Ulysses for dinner last night and really enjoyed it. We split the poutine and the meat lovers pizza. Our waitress recommended adding the herbed ricotta which we did and it was delicious. Both items were fantastic. Our waitress was great - friendly and attentive. I also really like the ambiance of the restaurant and could see myself hanging out at the bar area. Highly recommend!,1/16/22 14:51,pos,GSB
4VBNq1kSAk2PZoF44fJ2Ug,6LH5CdxH-zQHkJfm7VIXMg,I ate there and feel in love with there  good different. Flavors how they decorated there  dishes,1/18/22 18:45,pos,GSB
u9_16Ic9j9bn4Cf-mk6lUA,Z1ZG3ydcuPT-JhSmH2wAgw,"Our whole family has taken many classes from TMCC, including our two children who are in the high school program. It is an excellent college that works hard to support its students and staff. There are a lot of resources at the college to help, and everyone is approachable. In all of our courses we've found the professors to be knowledgeable. Can't say enough good things - if you're a serious student, you'll find success here and great people to help you along the way.",1/17/22 2:47,pos,GSB
DlUUbvu44igiF_q_on1QIA,Bii6sQO2QNinBq9vdakNBg,"What a massive disappointment!!  First the good.  My wife and I arrived fifteen minutes prior to our reservation.  There were many people milling outside the entrance.  I walked in and gave them my name.  They wished me a happy anniversary (our 50th) which was a nice touch and asked us to wait outside.  Even with all of the people waiting to get in, we were called only seven minutes after our reservation.  Very impressive.  We were seated and Daniela, our server, arrived almost immediately.  She also wished us a happy anniversary and took our drink orders.  The restaurant was so cold they could have hung raw meat in the dining room to have it stay fresh but we each brought a light jacket with us for moments just like this.  So far, so good. Now on to the food.  We hit the salad bar first.  If only it tasted as good as it looked.  Most of the good tasting items were average and some were pretty awful.  My wife said the hearts of palm were inedible and the potatoes au gratin were exceptionally tasteless.  We were not going to let that get us down on our 50th plus we did not go there for salad.  Unfortunately, the meats were not much better.  Some were quite good (the flank steak and the top sirloin) and others were too well done, too salty or just plain tasteless they were inedible.  Had the Gauchos not told us, you couldn't figure out what cut of meat it was.  Being it was our anniversary, we were getting a piece of anniversary cheesecake provide by the restaurant.  My email stated it was their special ""Texas de Brazil Cheesecake"".  It turned out to be a slice of previously frozen plain cheesecake looking nothing like what was pictured on either their website or come join us for dinner emails.  They should be ashamed of that.  All in all, the only reason they get three stars is the excellent service from our server and the great cheese bread.  This was a big letdown.  There are many better Brazilian steakhouse options.  Fortunately, we left and decided to go to the Seminole Hard Rock Casino to continue celebrating and where our luck turned for the better.",1/14/22 15:48,neg,GSB
mlF0EFE9a47eMMQX12IFrw,OzrBOmgKMm-DfP0c8UiBNg,"This place is great. Always so helpful. Always have my dogs food in stock. You might expect a boutique niche retail store to jack up their pricing, but I've always found them to be in line (or even less) with other big box pet stores. Buy local!",1/9/22 17:01,pos,GSB
m5t4h0eZ9c6QuNMs4MDtHQ,mfRWNYc5wGLet9L0GGs1ig,Their draft list and signature cocktails are amazing and that's what I come for. They also have fun games outside with a cute new setup that I'm excited to try out when the warmer weather comes around.,1/2/22 1:01,pos,GSB
K8fiq2KcONFPhvssDfS_gA,0g7s_CI35bXAHo_SATlHBQ,"Italian done right! I am new to the area and was concerned about finding a ""go to"" restaurant since Italian is a family favorite. I booked reservations for NYE and was pleasantly surprised. The atmosphere I'm sure was a little louder due to the holiday and DJ. But once we got beyond that the food was nothing short of amazing. From the pepper crusted filet to the short rib risotto, each entree was a home run. The appetizers were on point. I love the bruschetta trio (one grapes saturated with honey, sounded odd but was one of favorite), I do think they should offer the traditional bruschetta as full appetizer, I think it would benefit them since its really good. The wait staff seemed a little distracted and not as attentive as one would think, theres grace since it was a holiday. Manager was very kind, stop by to check in as we were heading out and thank us for coming. This place is solid. I am looking forward to returning.",1/1/22 15:36,pos,GSB
AuWtzPMvlFR-bYSVGv4xeA,emKtu_pZ-Oij9dXra8tXYg,Horrible service. Staff is completely unhelpful and rude. Waited over 30 minutes for a table when the wait time was quoted at 15 only to be seated outside in a direct sunlight table that was open the entire time. When asked to speak with manager was told he was busy. When asked for one of the open tables inside was told we would need to go back on the waitlist at the bottom of the list.,1/2/22 18:50,neg,GSB
4_YLMltSgfLpbOIyRn7dZQ,9Abj5AABzqdXREl1wzSudg,"Visiting Peddlers Village for the 1st time. We were courteously greeted by a man at the register. When we asked for seating the gentlemen informed us that there's a room next to their wine tasting area opened. It was very SPACIOUS and wasn't too crowded so we got to rest our feet and enjoy our mulled wines there.

I LOVE MULLED WINE AND couldn't decide between their selection.....Spiced Apple or Holiday Spirit. The host at the wine tasting bar offered samples to assist with my decision. HOLIDAY SPIRIT was tasty and kept us very warm. It was FLAVORFUL and PERFECTLY spiced.  We had a wonderful experience from our greeting to grabbing our mulled wines to go! :) 

I would recommend making a stop here. Overall service and wine was very GOOOOD!!",1/16/22 3:22,pos,GSB
7k3IGJZsli3krRgICVvQIw,UG9yclkxBcsHFb9U2Q_WdQ,Best Chinese takeout in the Carrollwood area!  We have been searching for a good Chinese takeout place since we moved into the area 3 years ago from south Tampa.  We've found it!!,1/15/22 2:12,pos,GSB
fjcLwhtqe_lTHLtS-4KL4w,sVZb87xjhbCWHQ2UXOGLrA,"Enjoyed a wonderful NYE dinner at Giorgios last night. Warm welcome. Great service. Delicious food. NYE menu had so many great choices. We enjoyed the mussels and clams -sauce was great, plus the grilled Cesear salad and prosciutto and melon. We also loved our entrees....lobster ravioli with lumps of crab meat, huge tender pork chop, and perhaps the best ever rack of lamb. We capped it off with housemade tiaramisu and cheesecake. All portions were generous. Every bite was a treat. Prices were great. BYOB. Will definitely be back. We were very lucky to score a table there last night. Reservation recommended!",1/1/22 21:47,pos,GSB
